label_name,label,template_path,class_name,class,image_path
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_89.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_89_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_06.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_06_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_83.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_83_frame_000481.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_75.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_75_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_63.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_63_frame_000001.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_91.jpg_fake_1_3.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/rus_internalpassport_91_fake_1_3_frame_30_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_62.jpg_fake_7_0.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_62_fake_7_0_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_12.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_12_frame_000481.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_14.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_14_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_26.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_26_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_42.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_42_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_19.jpg_fake_0_100.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_19_fake_0_100_frame_240_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_58.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_58_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_08.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_08_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_24.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_24_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_81.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_81_frame_000301.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_88.jpg_fake_4_55.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_88_fake_4_55_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_15.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_15_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_48.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_48_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_64.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_64_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_80.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_80_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_02.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_02_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_26.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_26_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_80.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_80_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_40.jpg_fake_3_64.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_40_fake_3_64_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_63.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_63_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_76.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_76_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_79.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_79_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_84.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_84_frame_000481.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_55.jpg_fake_4_73.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_55_fake_4_73_frame_480_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_63.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_63_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_09.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_09_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_26.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_26_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_77.jpg_fake_9_43.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/est_id_77_fake_9_43_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_97.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_97_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_01.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_01_frame_000001.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_48.jpg_fake_3_112.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_48_fake_3_112_frame_360_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_88.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_88_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_75.jpg_fake_9_13.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/est_id_75_fake_9_13_frame_60_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_77.jpg_fake_1_24.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/rus_internalpassport_77_fake_1_24_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_83.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_83_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_03.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_03_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_15.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_15_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_16.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_16_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_37.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_37_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_04.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_04_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_99.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_99_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_99.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_99_frame_000181.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_63.jpg_fake_8_43.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/svk_id_63_fake_8_43_frame_150_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_23.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_23_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_35.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_35_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_30.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_30_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_01.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_01_frame_000001.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_59.jpg_fake_0_95.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_59_fake_0_95_frame_60_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_63.jpg_fake_4_103.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_63_fake_4_103_frame_150_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_18.jpg_fake_0_101.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_18_fake_0_101_frame_30_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_78.jpg_fake_6_39.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_78_fake_6_39_frame_60_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_84.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_84_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_61.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_61_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_25.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_25_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_46.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_46_frame_000361.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_55.jpg_fake_4_73.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_55_fake_4_73_frame_390_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_72.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_72_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_31.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_31_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_38.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_38_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_75.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_75_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_88.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_88_frame_000181.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_84.jpg_fake_3_109.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_84_fake_3_109_frame_360_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_73.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_73_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_04.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_04_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_94.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_94_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_90.jpg_fake_3_96.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_90_fake_3_96_frame_00_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/est_id_70.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_70_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_20.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_20_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_80.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_80_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_63.jpg_fake_4_103.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_63_fake_4_103_frame_240_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_83.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_83_frame_000601.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_00.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_00_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_05.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_05_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_75.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_75_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_69.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_69_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_89.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_89_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_34.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_34_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_85.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_85_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_06.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_06_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_75.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_75_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_86.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_86_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_90.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_90_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_26.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_26_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_12.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_12_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_73.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_73_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_09.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_09_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_35.jpg_fake_1_85.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/rus_internalpassport_35_fake_1_85_frame_150_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_45.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_45_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_79.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_79_frame_000241.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_94.jpg_fake_0_54.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_94_fake_0_54_frame_180_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_69.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_69_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_97.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_97_frame_000361.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_24.jpg_fake_9_99.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/est_id_24_fake_9_99_frame_60_extracted.png
